Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-16 12:36:27.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-18 09:42:17.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-16 16:35:51.906,713,19.6227323,68.1425561,33.6739844,40.0737737,16.9381952,53.3690439,21.2811387,35.9080015,0.00832015428,25.7940142,60.6567716,0.0578538563,,,,,,,,,,,,,,,,
2026-06-16 16:36:11.921,714,19.6141547,68.7228631,33.6609167,40.0792771,16.9465441,53.3166587,21.3133927,35.9046546,0.00332556246,25.8131888,60.9275537,0.0578008227,,,,,,,,,,,,,,,,
2026-06-16 16:36:31.918,715,19.5969914,68.6149519,33.6544807,40.079812,16.9052622,53.3573848,21.3332849,35.9125361,0.00249731539,25.8510979,60.9910693,0.0581513543,,,,,,,,,,,,,,,,
2026-06-16 16:36:51.906,716,19.5866534,68.5353285,33.6482702,40.0788492,16.9506092,53.3612819,21.3247649,35.8386451,0.00219165038,25.8835928,60.8873844,0.0583687829,,,,,,,,,,,,,,,,
2026-06-16 16:37:11.906,717,19.5460033,68.3953832,33.637249,40.0790215,16.9506152,53.3773696,21.3371495,35.7208166,0.00280918592,25.9603049,60.7525874,0.0584385674,,,,,,,,,,,,,,,,
2026-06-16 16:37:31.915,718,19.5613424,68.2204459,33.6316791,40.0786828,16.922366,53.2851135,21.3745036,35.6606384,0.00375314966,25.9332879,60.7061935,0.0574162429,,,,,,,,,,,,,,,,
2026-06-16 16:37:51.930,719,19.5587265,68.3388072,33.6264829,40.079919,16.9544858,53.2671455,21.3870126,35.6061686,0.00742806169,25.9500897,60.773398,0.0577913272,,,,,,,,,,,,,,,,
2026-06-16 16:38:11.906,720,19.594403,68.4321404,33.6226807,40.0797823,16.954449,53.2091833,21.3744517,35.5012326,0.00115992925,25.9777627,60.7368415,0.0581149869,,,,,,,,,,,,,,,,
2026-06-16 16:38:31.920,721,19.6038965,68.142014,33.6293954,40.0795208,16.9391444,53.1381305,21.3878896,35.4210743,0.0051680932,25.9838682,60.7025907,0.058239119,,,,,,,,,,,,,,,,
2026-06-16 16:38:51.906,722,19.6268317,67.6123194,33.6383285,40.0802221,16.9560547,53.1482747,21.3859307,35.4113296,0.00665452881,25.9745608,60.6088477,0.05766239,,,,,,,,,,,,,,,,
2026-06-16 16:39:11.928,723,19.6455848,68.1354478,33.64585,40.0799308,16.9435464,53.0657392,21.3666509,35.4117718,0.00150574851,25.9540375,60.5680463,0.0586215189,,,,,,,,,,,,,,,,
2026-06-16 16:39:31.906,724,19.6831199,68.9459436,33.661237,40.0785936,16.9388575,53.0941306,21.3674845,35.3499579,0.00595693759,25.955246,60.5364009,0.0584030878,,,,,,,,,,,,,,,,
2026-06-16 16:39:51.955,725,19.6662315,68.4291064,33.6736344,40.0796277,16.951632,53.082031,21.3928658,35.3626999,0.00826557108,25.9593959,60.5396875,0.0579919366,,,,,,,,,,,,,,,,
2026-06-16 16:40:11.906,726,19.68286,68.2380119,33.6809543,40.0792771,16.9533569,53.0189206,21.38821,35.4036248,4.21285147E-05,25.9734061,60.4611228,0.0577713638,,,,,,,,,,,,,,,,
2026-06-16 16:40:31.906,727,19.6525228,68.3370961,33.6743166,40.0771673,16.9544357,53.0420437,21.3845747,35.4473544,0.00849843858,25.9649397,60.5937933,0.0576475841,,,,,,,,,,,,,,,,
2026-06-16 16:40:51.906,728,19.7093024,68.3659676,33.6667358,40.0751882,16.9395188,53.0764097,21.4065549,35.3939348,0.00736096174,25.975907,60.6660369,0.0583546489,,,,,,,,,,,,,,,,
2026-06-16 16:41:11.915,729,19.7246887,67.9602209,33.6500971,40.0782965,16.9400233,53.16616,21.4116706,35.4216443,0.00249812441,26.0137825,60.557373,0.057122135,,,,,,,,,,,,,,,,
2026-06-16 16:41:31.925,730,19.726717,66.7535708,33.6437798,40.0805549,16.9179233,53.1920039,21.4432567,35.3594574,0.00746041998,26.0203085,60.4395721,0.0594146575,,,,,,,,,,,,,,,,
2026-06-16 16:41:51.906,731,19.7585936,66.9304142,33.6322426,40.0851073,16.9431134,53.1713011,21.421963,35.4190171,0.00139485145,26.0062247,60.3272103,0.0581914751,,,,,,,,,,,,,,,,
2026-06-16 16:42:11.906,732,19.7605362,66.2319745,33.6381447,40.0907118,16.9371931,53.1606161,21.4392815,35.3551062,0.00647717305,26.0102746,60.3093969,0.05814535,,,,,,,,,,,,,,,,
2026-06-16 16:42:31.906,733,19.7982819,66.1042649,33.6416444,40.0987588,16.9310574,53.1183882,21.4730194,35.247439,0.00390548572,26.0067726,60.106549,0.0576972523,,,,,,,,,,,,,,,,
2026-06-16 16:42:51.906,734,19.8252203,67.3301659,33.6436553,40.1023188,16.9426043,53.189359,21.4580006,35.1905126,0.00785984336,25.9936608,60.3456071,0.058417402,,,,,,,,,,,,,,,,
2026-06-16 16:43:11.931,735,19.8285531,67.7096657,33.6436908,40.1027348,16.9448548,53.1133526,21.4548273,35.1683219,0.0002928311,26.0374874,60.6814043,0.0573087115,,,,,,,,,,,,,,,,
2026-06-16 16:43:31.906,736,19.8393979,67.6481538,33.6564501,40.1000723,16.9426273,53.0944758,21.4730642,35.1108079,0.00429636618,26.0708488,60.8174593,0.0579650701,,,,,,,,,,,,,,,,
2026-06-16 16:43:51.906,737,19.8894356,66.3329092,33.6696127,40.1028002,16.9104965,53.0781629,21.442957,35.0728819,0.00774423931,26.1231456,60.6680348,0.0582327186,,,,,,,,,,,,,,,,
2026-06-16 16:44:11.947,738,19.9159642,66.4450071,33.6810492,40.1001079,16.9378238,53.0489263,21.4612026,34.9901963,0.000358310717,26.115422,60.4317205,0.0581332785,,,,,,,,,,,,,,,,
2026-06-16 16:44:31.916,739,19.9728457,67.5366073,33.705346,40.0985687,16.9655595,53.0365447,21.4832491,34.9767457,0.00863629743,26.0815704,60.5149344,0.0581230482,,,,,,,,,,,,,,,,
2026-06-16 16:44:51.906,740,20.0173467,68.6439984,33.7221391,40.0992165,16.9730849,53.0092464,21.4795643,34.9381582,-0.000135834007,26.0937118,60.7808391,0.0590654043,,,,,,,,,,,,,,,,
2026-06-16 16:45:11.907,741,20.0893825,67.690832,33.7446033,40.0974395,16.9375753,53.000233,21.475411,34.9295419,0.00386339858,26.1471134,60.7795355,0.0574179257,,,,,,,,,,,,,,,,
2026-06-16 16:45:31.906,742,20.1257021,68.1539911,33.7517453,40.0942836,16.9316125,52.9340706,21.4494041,34.9197168,0.00875511685,26.1809685,60.737793,0.0581207454,,,,,,,,,,,,,,,,
2026-06-16 16:45:51.966,743,20.2283698,67.8690575,33.7655668,40.0933386,16.9650706,52.8114053,21.4841415,34.9547745,0.000411163272,26.184179,60.7995003,0.0587478609,,,,,,,,,,,,,,,,
2026-06-16 16:46:11.932,744,20.318919,68.0634825,33.7695709,40.0919361,16.9873216,52.7927726,21.4972568,34.9919054,0.00377678575,26.2070087,60.8772836,0.0582297957,,,,,,,,,,,,,,,,
2026-06-16 16:46:31.906,745,20.3558908,67.7883702,33.7709886,40.0898975,16.9538009,52.805738,21.4812088,35.0003993,0.00198796257,26.2535196,60.8117907,0.0579176966,,,,,,,,,,,,,,,,
2026-06-16 16:46:51.924,746,20.4150658,66.8791089,33.766771,40.0903195,16.9877472,52.8149309,21.4944627,34.9812539,0.00846195018,26.2663706,60.5999554,0.0580567221,,,,,,,,,,,,,,,,
2026-06-16 16:47:11.906,747,20.4448346,67.1339445,33.7702293,40.0929167,17.0058552,52.8680881,21.515695,34.9792626,0.000427240138,26.2759268,60.4584728,0.0583896832,,,,,,,,,,,,,,,,
2026-06-16 16:47:31.906,748,20.5168967,66.937383,33.7786171,40.0906702,16.9703699,52.8603197,21.5199272,35.0317675,0.00795054033,26.2757878,60.567503,0.0587611945,,,,,,,,,,,,,,,,
2026-06-16 16:47:51.906,749,20.5500335,67.2888839,33.7926938,40.0924412,16.948355,52.926734,21.5304936,34.9706691,0.00081093139,26.3153885,60.5223148,0.0578053109,,,,,,,,,,,,,,,,
2026-06-16 16:48:11.913,750,20.5942479,67.4034219,33.8068416,40.0923937,16.9931605,52.9139058,21.5451278,34.9749514,0.0067377447,26.3222654,60.5701208,0.0579662611,,,,,,,,,,,,,,,,
2026-06-16 16:48:31.941,751,20.6377567,67.2492674,33.8124711,40.0925185,16.9949265,52.879484,21.5683457,34.9635797,0.00401363856,26.3480574,60.7725311,0.057919016,,,,,,,,,,,,,,,,
2026-06-16 16:48:51.906,752,20.699891,67.8229226,33.8140076,40.0939033,16.9747501,52.8438429,21.541858,34.9357215,0.00185479463,26.3585266,60.9568373,0.0575451692,,,,,,,,,,,,,,,,
2026-06-16 16:49:11.954,753,20.7395738,68.3949498,33.8334707,40.0941945,16.9977707,52.8758027,21.5375355,34.8828482,0.00846646871,26.3926524,61.1980499,0.0580288886,,,,,,,,,,,,,,,,
2026-06-16 16:49:31.907,754,20.6890649,67.0348891,33.8455128,40.0937368,17.0110009,52.825031,21.5670917,34.8648919,0.00486982193,26.4476897,61.0955592,0.0583175686,,,,,,,,,,,,,,,,
2026-06-16 16:49:51.930,755,20.7749807,64.0382448,33.8603194,40.093725,16.9736,52.8105765,21.5461241,34.8653084,0.00690667017,26.444239,60.5869665,0.0589278731,,,,,,,,,,,,,,,,
2026-06-16 16:50:11.906,756,20.7592386,64.2742861,33.8841963,40.095811,16.9868279,52.7750919,21.5288061,34.8885685,0.00317139462,26.4030669,60.0462322,0.0588424003,,,,,,,,,,,,,,,,
2026-06-16 16:50:31.920,757,20.7722528,63.7122679,33.9090522,40.1114892,16.9750502,52.8301294,21.5451673,34.7979764,0.000676913069,26.3721038,59.8574327,0.0574189692,,,,,,,,,,,,,,,,
2026-06-16 16:50:51.957,758,20.7770016,64.3494999,33.9213616,40.1264662,16.9971024,52.8248561,21.5214696,34.7779717,0.00581377648,26.3334241,59.7241826,0.0577549626,,,,,,,,,,,,,,,,
2026-06-16 16:51:11.906,759,20.7551517,64.7275715,33.9281777,40.1472438,16.9747094,52.7411771,21.5219945,34.7785012,0.00140436657,26.2947206,59.8563881,0.058232888,,,,,,,,,,,,,,,,
2026-06-16 16:51:31.906,760,20.743124,65.4121057,33.9268548,40.1652758,17.0004736,52.8201858,21.5045894,34.8381457,0.00614646764,26.2552909,60.0873572,0.0575555525,,,,,,,,,,,,,,,,
2026-06-16 16:51:51.906,761,20.7444334,64.6967484,33.922987,40.1782204,16.9719277,52.8010947,21.5256845,34.8185144,0.00594802694,26.2634225,60.3238705,0.058245555,,,,,,,,,,,,,,,,
2026-06-16 16:52:11.928,762,20.6959889,64.5694059,33.9059497,40.1845976,16.9806621,52.7140727,21.5306765,34.8071645,0.0059881582,26.3008397,60.1256377,0.0583905465,,,,,,,,,,,,,,,,
2026-06-16 16:52:31.906,763,20.6812565,63.3809786,33.917037,40.1893879,16.9914092,52.7196379,21.5555035,34.7502964,0.00624697852,26.305644,60.0466832,0.0575091078,,,,,,,,,,,,,,,,
2026-06-16 16:52:51.906,764,20.6819823,64.2331209,33.919315,40.189798,17.0014444,52.723974,21.5122438,34.7425335,0.00533739099,26.2826677,59.9064769,0.0589690155,,,,,,,,,,,,,,,,
2026-06-16 16:53:11.906,765,20.696691,64.029934,33.9247667,40.1875277,17.0246889,52.7274808,21.5803237,34.7502353,-3.12711714E-05,26.293016,60.0603813,0.0575133556,,,,,,,,,,,,,,,,
2026-06-16 16:53:31.928,766,20.691321,63.2936558,33.9390812,40.190428,16.9806313,52.6276716,21.5939258,34.6674433,0.0084779535,26.3048807,59.8510245,0.0589480742,,,,,,,,,,,,,,,,
2026-06-16 16:53:51.921,767,20.690488,62.9442478,33.9432398,40.1889897,16.9967969,52.6299208,21.5635254,34.5557918,-9.81734591E-05,26.285243,59.6381216,0.0584288179,,,,,,,,,,,,,,,,
2026-06-16 16:54:11.926,768,20.6842375,64.4554298,33.9555077,40.1832128,16.9964747,52.5842214,21.5749412,34.4813639,0.0079075982,26.256709,59.8595695,0.0585995149,,,,,,,,,,,,,,,,
2026-06-16 16:54:31.926,769,20.6821563,64.8502063,33.9658715,40.1816497,16.9958119,52.590728,21.5758944,34.4881344,0.00525744334,26.2624758,60.2636027,0.058300203,,,,,,,,,,,,,,,,
2026-06-16 16:54:51.906,770,20.6924281,64.7568866,33.9688851,40.1792723,17.0216597,52.5852486,21.6085993,34.4213602,0.0042139708,26.2736883,60.1777216,0.0580556977,,,,,,,,,,,,,,,,
2026-06-16 16:55:11.906,771,20.674436,64.4401385,33.9771607,40.1817626,17.0004727,52.5398057,21.5808834,34.4244947,0.00163039651,26.2899346,60.177318,0.057800962,,,,,,,,,,,,,,,,
2026-06-16 16:55:31.952,772,20.708183,65.4522394,33.9835676,40.1808473,17.0001849,52.5691572,21.5771474,34.4477854,0.00534629015,26.2848872,60.1053056,0.059208683,,,,,,,,,,,,,,,,
2026-06-16 16:55:51.906,773,20.7291972,66.1335345,33.993801,40.179094,17.0077456,52.5571497,21.6074833,34.4352601,0.00773548035,26.3007354,60.3126587,0.0589920494,,,,,,,,,,,,,,,,
2026-06-16 16:56:11.906,774,20.7183791,65.4765283,33.9877381,40.1779054,17.0345006,52.5769228,21.6184618,34.4220688,5.48613009E-06,26.3265125,60.2201166,0.057539897,,,,,,,,,,,,,,,,
2026-06-16 16:56:31.906,775,20.6992597,64.4704001,33.999763,40.1727168,17.0186413,52.5467559,21.5813996,34.4255949,0.00470110331,26.3209153,59.963072,0.0587660323,,,,,,,,,,,,,,,,
2026-06-16 16:56:51.906,776,20.6950282,63.4346578,33.9930653,40.1757242,17.0097463,52.4489258,21.591804,34.4430147,0.00839109705,26.2564907,59.7329912,0.0582117991,,,,,,,,,,,,,,,,
2026-06-16 16:57:11.906,777,20.7104859,63.4131548,33.9948925,40.1725504,17.0425227,52.420339,21.6183177,34.4925334,0.00648331191,26.2521847,59.702004,0.0576467974,,,,,,,,,,,,,,,,
2026-06-16 16:57:31.906,778,20.7450073,63.446085,33.9791836,40.171237,17.0278388,52.4565182,21.5788668,34.464503,0.00492271585,26.2561137,59.7512242,0.0582162135,,,,,,,,,,,,,,,,
2026-06-16 16:57:51.906,779,20.7420546,63.9395357,33.968369,40.1701434,17.0229213,52.4639027,21.5851535,34.4315664,0.00554802668,26.2555102,59.6881296,0.0588749214,,,,,,,,,,,,,,,,
2026-06-16 16:58:11.907,780,20.730821,64.396416,33.9640028,40.171861,17.0463867,52.5041899,21.6088041,34.4506344,0.00102916307,26.2886185,59.8661501,0.0569470427,,,,,,,,,,,,,,,,
2026-06-16 16:58:31.916,781,20.6987455,64.2278453,33.9571213,40.1732755,17.0222235,52.5057477,21.5942117,34.5098879,0.00814992106,26.2912134,59.9904912,0.0585850641,,,,,,,,,,,,,,,,
2026-06-16 16:58:51.958,782,20.7409969,63.3188146,33.9671232,40.1714925,17.045751,52.5088815,21.6058131,34.4296163,0.0043485729,26.3058476,59.8418431,0.0569758131,,,,,,,,,,,,,,,,
2026-06-16 16:59:11.938,783,20.7680411,63.639096,33.9633325,40.1737391,17.0067699,52.4772274,21.648753,34.3729542,0.00681116277,26.3198666,59.7068303,0.0591910033,,,,,,,,,,,,,,,,
2026-06-16 16:59:31.909,784,20.7616558,64.6137545,33.9641689,40.17113,17.0511121,52.4072279,21.6408428,34.3180132,-0.000618601962,26.3155365,59.8577336,0.0588008454,,,,,,,,,,,,,,,,
2026-06-16 16:59:51.906,785,20.7951985,63.9107883,33.9633621,40.1706723,17.0303748,52.3912365,21.6497084,34.3313521,0.0022343144,26.3200075,60.0545874,0.0579645374,,,,,,,,,,,,,,,,
2026-06-16 17:00:11.906,786,20.7561097,64.9821859,33.9720114,40.1740898,17.0629019,52.4263503,21.6244816,34.2506123,0.00245545348,26.3343172,59.9948571,0.0577316692,,,,,,,,,,,,,,,,
2026-06-16 17:00:31.906,787,20.7417673,64.2962502,33.9787684,40.1811029,17.0273389,52.3792005,21.6597471,34.2024616,0.00184646316,26.3536697,60.0681019,0.057653583,,,,,,,,,,,,,,,,
2026-06-16 17:00:51.906,788,20.7359314,63.7840983,33.9864152,40.1951827,17.0438399,52.4458938,21.6371406,34.2065138,0.00135572227,26.3705878,59.807863,0.0577881175,,,,,,,,,,,,,,,,
2026-06-16 17:01:11.906,789,20.6857592,63.7566154,33.9942815,40.2120203,17.0429091,52.4450759,21.6306864,34.216194,0.00266844266,26.2992047,59.5994745,0.0570170348,,,,,,,,,,,,,,,,
2026-06-16 17:01:31.906,790,20.6553342,63.6520348,33.9971468,40.2312889,17.0414623,52.3936408,21.6101898,34.1894737,0.00195687067,26.2857231,59.5318175,0.0578303089,,,,,,,,,,,,,,,,
2026-06-16 17:01:51.906,791,20.6701472,63.646971,34.0014419,40.2475323,17.0450585,52.3286246,21.6298294,34.1315022,0.0018025925,26.2668645,59.3406716,0.0589032876,,,,,,,,,,,,,,,,
2026-06-16 17:02:11.906,792,20.6472923,64.8668419,33.9965714,40.2561207,17.0301716,52.2381853,21.6470566,34.162306,0.00410171773,26.2503444,59.3944172,0.057909944,,,,,,,,,,,,,,,,
2026-06-16 17:02:31.926,793,20.6618615,64.3048122,33.9926382,40.2587893,17.0348327,52.2229587,21.6014085,34.2093934,0.00219661708,26.228977,59.698868,0.0582938108,,,,,,,,,,,,,,,,
2026-06-16 17:02:51.906,794,20.6325289,64.354431,34.0003147,40.2566972,17.0448102,52.2475289,21.6032954,34.2442903,0.00869972923,26.2517595,59.6875374,0.0577126155,,,,,,,,,,,,,,,,
2026-06-16 17:03:11.906,795,20.6736331,64.8571772,34.0015308,40.2582068,17.0462849,52.2692462,21.6267379,34.2632355,0.00170992586,26.2897764,59.6555582,0.0580064174,,,,,,,,,,,,,,,,
2026-06-16 17:03:31.906,796,20.6609778,65.4324136,34.0051199,40.2581355,17.0402152,52.1702502,21.6006004,34.201942,0.00165022656,26.3073034,59.6958213,0.0584956412,,,,,,,,,,,,,,,,
2026-06-16 17:03:51.929,797,20.675023,65.779319,34.0179755,40.257036,17.058119,52.1220378,21.6021658,34.2419055,0.00598415909,26.3060728,59.8314238,0.0582214666,,,,,,,,,,,,,,,,
2026-06-16 17:04:11.917,798,20.6550322,64.7912531,34.0108684,40.2558473,17.0669118,52.0921419,21.6308933,34.2597089,0.00522144219,26.3183672,59.8234549,0.05743121,,,,,,,,,,,,,,,,
2026-06-16 17:04:31.906,799,20.629405,65.6768644,34.0255096,40.2536482,17.0350444,52.0800551,21.6661735,34.2619806,0.00278949147,26.3301372,59.4897723,0.0584178445,,,,,,,,,,,,,,,,
2026-06-16 17:04:51.906,800,20.6111798,66.4047709,34.0085785,40.2559364,17.0565677,52.0912062,21.6657895,34.2114385,0.00082830222,26.3247138,59.643898,0.0579986867,,,,,,,,,,,,,,,,
2026-06-16 17:05:11.906,801,20.5918898,66.9087975,33.9955273,40.256721,17.0623592,52.0893584,21.6206098,34.1285353,0.00301812313,26.3768037,59.7864148,0.0582617022,,,,,,,,,,,,,,,,
2026-06-16 17:05:31.931,802,20.5581202,66.9854158,33.9936942,40.2585337,17.074033,52.0738499,21.6569282,34.1405131,0.00128309482,26.3797911,59.9532332,0.0584974359,,,,,,,,,,,,,,,,
2026-06-16 17:05:51.906,803,20.567788,66.4797704,33.9948332,40.2579631,17.0540774,52.047631,21.6500134,34.1069743,0.00881073431,26.4129125,59.8405806,0.0581714871,,,,,,,,,,,,,,,,
2026-06-16 17:06:11.915,804,20.5601051,66.4737922,34.0012698,40.2552945,17.0681989,52.0314585,21.6219624,34.1529928,0.0027413597,26.4346634,59.7187941,0.0581094634,,,,,,,,,,,,,,,,
2026-06-16 17:06:31.906,805,20.5649031,65.7956037,34.0050369,40.2537373,17.0474161,52.0455317,21.6009367,34.1303896,0.0017211992,26.40936,59.577329,0.0578903576,,,,,,,,,,,,,,,,
2026-06-16 17:06:51.906,806,20.5349384,65.8471064,34.0120549,40.2520791,17.0514683,52.0459955,21.631486,34.2019808,0.00177794744,26.3821377,59.4438946,0.0579843369,,,,,,,,,,,,,,,,
2026-06-16 17:07:11.906,807,20.5385572,66.5253618,34.0213807,40.2530835,17.0786363,52.0146884,21.5814398,34.2153611,0.0025314365,26.3783709,59.2669069,0.0584213357,,,,,,,,,,,,,,,,
2026-06-16 17:07:31.906,808,20.5352395,66.1872374,34.0227392,40.2545219,17.0774401,52.0064868,21.6094063,34.2247916,0.00602105429,26.313938,59.1929396,0.0575471388,,,,,,,,,,,,,,,,
2026-06-16 17:07:51.913,809,20.4898268,66.4755341,34.0029783,40.2518176,17.0973699,52.0016628,21.5913215,34.2561851,0.00624029495,26.3212137,59.2329186,0.058565912,,,,,,,,,,,,,,,,
2026-06-16 17:08:11.937,810,20.5048297,66.2725972,34.0008486,40.2508726,17.0681451,51.9864257,21.5897449,34.3175991,0.00124821756,26.3059678,59.4651469,0.0584089528,,,,,,,,,,,,,,,,
2026-06-16 17:08:31.906,811,20.4926905,66.1424349,33.9964053,40.2544565,17.0678514,52.0005893,21.6115647,34.3327424,0.00228507087,26.3198526,59.4583086,0.0573589478,,,,,,,,,,,,,,,,
2026-06-16 17:08:51.906,812,20.5065578,65.9430981,33.9801684,40.2545694,17.069175,51.9154934,21.5816896,34.3204339,0.0029765669,26.3552324,59.3295294,0.0576411318,,,,,,,,,,,,,,,,
2026-06-16 17:09:11.906,813,20.4786587,66.0303819,33.9729369,40.2549617,17.0584682,51.9037277,21.5888437,34.3179707,0.00318957906,26.3197443,59.2514533,0.0576627725,,,,,,,,,,,,,,,,
2026-06-16 17:09:31.906,814,20.5044063,66.145702,33.962935,40.2568101,17.0925183,51.8209591,21.6111652,34.3523514,0.0080586541,26.3609249,59.3773398,0.0581127141,,,,,,,,,,,,,,,,
2026-06-16 17:09:51.906,815,20.5046874,66.3562039,33.9616002,40.2558057,17.0882319,51.7641388,21.6279293,34.3550062,0.00570506744,26.3669555,59.311165,0.0573119704,,,,,,,,,,,,,,,,
2026-06-16 17:10:11.906,816,20.4983838,66.8188167,33.9602417,40.2555382,17.0693786,51.7691314,21.6086154,34.3071315,0.00404707707,26.3635551,59.2837294,0.0582015906,,,,,,,,,,,,,,,,
2026-06-16 17:10:31.914,817,20.5029202,66.9448953,33.9594527,40.2540464,17.0720029,51.7795087,21.6121728,34.2594182,0.00408326668,26.3341322,59.3364059,0.0580770242,,,,,,,,,,,,,,,,
2026-06-16 17:10:51.923,818,20.5184419,67.2425771,33.9558281,40.2526437,17.0845465,51.8542303,21.629936,34.2610307,0.000934050998,26.3545845,59.3934976,0.0581134817,,,,,,,,,,,,,,,,
2026-06-16 17:11:11.911,819,20.5225033,67.2415017,33.9567832,40.2517165,17.0822144,51.8769242,21.5855594,34.2111583,0.0032280785,26.3585762,59.5369143,0.0576674847,,,,,,,,,,,,,,,,
2026-06-16 17:11:31.906,820,20.522504,67.5422775,33.9650825,40.2509023,17.0777101,51.9028187,21.5889044,34.2208939,0.00220620804,26.3690925,59.3645955,0.0574354442,,,,,,,,,,,,,,,,
2026-06-16 17:11:51.926,821,20.4931707,66.8980891,33.9716614,40.2507418,17.0889623,51.914378,21.5833233,34.2569666,0.00155031785,26.3591855,59.3127931,0.0575078785,,,,,,,,,,,,,,,,
2026-06-16 17:12:11.930,822,20.4939746,66.9380778,33.9839117,40.2458741,17.0960994,51.903826,21.5568478,34.3063678,0.00845759713,26.3374128,59.2113718,0.0580464726,,,,,,,,,,,,,,,,
2026-06-16 17:12:31.918,823,20.4738407,66.6459525,33.9829447,40.2471817,17.0859097,51.8654417,21.5730026,34.3201144,0.000565354096,26.2927753,59.1743977,0.0583635516,,,,,,,,,,,,,,,,
2026-06-16 17:12:51.908,824,20.4729301,66.6913321,33.9868423,40.2459514,17.0814539,51.8298707,21.569736,34.3144423,0.00517870921,26.2845031,59.0519863,0.0580255668,,,,,,,,,,,,,,,,
2026-06-16 17:13:11.906,825,20.4777821,67.5904782,34.0039216,40.247669,17.1145181,51.8608144,21.5649062,34.3862183,0.00414083542,26.2707386,59.1999693,0.057970987,,,,,,,,,,,,,,,,
2026-06-16 17:13:31.906,826,20.4635349,67.3084598,33.993006,40.2485546,17.106968,51.8652233,21.5755726,34.4457288,0.0045480019,26.2807996,59.341921,0.0573098534,,,,,,,,,,,,,,,,
2026-06-16 17:13:51.918,827,20.4548168,68.1134122,33.9917424,40.249666,17.0959224,51.8433829,21.5199897,34.4973199,0.000980270553,26.2887118,59.5755926,0.057064157,,,,,,,,,,,,,,,,
2026-06-16 17:14:11.907,828,20.4527607,67.4824135,33.9862016,40.2463615,17.1128913,51.7663985,21.5370133,34.5354526,0.00283378961,26.3398164,59.5157752,0.058494584,,,,,,,,,,,,,,,,
2026-06-16 17:14:31.906,829,20.5151674,67.2309654,33.9707123,40.2469558,17.0799427,51.7287224,21.5242809,34.5329196,0.0029099519,26.3572255,59.3721837,0.0579833043,,,,,,,,,,,,,,,,
2026-06-16 17:14:51.906,830,20.5011955,67.5210746,33.962496,40.2492143,17.083433,51.6665941,21.5343095,34.5732578,0.00155506162,26.3515605,59.3207854,0.0584752544,,,,,,,,,,,,,,,,
2026-06-16 17:15:11.906,831,20.5165784,67.8625403,33.9669393,40.2479306,17.0907254,51.6917311,21.5171482,34.5927146,0.00317618895,26.3505596,59.4654241,0.0579537389,,,,,,,,,,,,,,,,
2026-06-16 17:15:31.906,832,20.5499627,66.9037458,33.9702555,40.2478533,17.1005504,51.7078101,21.5571746,34.5622023,0.00552745656,26.3498853,59.2922149,0.0573678396,,,,,,,,,,,,,,,,
2026-06-16 17:15:51.925,833,20.540505,67.2263515,33.9664825,40.2456245,17.1031252,51.69704,21.5585157,34.4998026,0.005124827,26.3506991,58.9849829,0.0573020488,,,,,,,,,,,,,,,,
2026-06-16 17:16:11.947,834,20.5294323,68.1166099,33.9636231,40.2468191,17.0820551,51.684489,21.5351771,34.4945134,0.00107566073,26.3344376,59.0897345,0.0586425231,,,,,,,,,,,,,,,,
2026-06-16 17:16:31.906,835,20.5406418,68.2349494,33.9607934,40.2470628,17.0928504,51.7221694,21.5345596,34.4936074,0.00259941211,26.3463005,59.346382,0.0576077966,,,,,,,,,,,,,,,,
2026-06-16 17:16:51.921,836,20.5782861,68.1059074,33.9663935,40.2457315,17.1105077,51.6925711,21.5580073,34.4734693,0.0017741322,26.3688202,59.410943,0.0578239085,,,,,,,,,,,,,,,,
2026-06-16 17:17:11.906,837,20.5839198,68.2712014,33.9737318,40.2420584,17.0840735,51.7075028,21.5321318,34.4554784,0.00534101777,26.3357217,59.3168711,0.0589043175,,,,,,,,,,,,,,,,
2026-06-16 17:17:31.906,838,20.5915448,67.2783474,33.9861186,40.2437523,17.1038979,51.672046,21.5075173,34.4830757,0.0080525704,26.3589488,59.2660828,0.0569276502,,,,,,,,,,,,,,,,
2026-06-16 17:17:51.914,839,20.5828626,67.1363421,33.9982265,40.2403942,17.1194728,51.6346729,21.5257259,34.5489848,9.60222158E-05,26.3416124,59.1067883,0.0583809691,,,,,,,,,,,,,,,,
