Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-18 17:56:37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-19 09:46:24.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-18 19:26:04.437,263,-40.0003813,7.52367088E-05,52.0718585,58.5923479,21.8196942,33.3079351,25.1719179,21.5131328,0.00182102976,-40.0003114,2.18770149E-05,0.0900786754,,,,,,,,,,,,,,,,
2026-06-18 19:26:24.414,264,-40.0002909,4.74767991E-05,52.1004407,58.587776,21.8785044,33.314868,25.1115813,21.6075428,0.00168831919,-40.0003059,6.20461557E-05,0.0819484303,,,,,,,,,,,,,,,,
2026-06-18 19:26:44.389,265,-40.0003048,0.000115888431,52.1207384,58.5849433,21.8315529,33.3508973,25.0414913,21.7769748,0.00377163058,-40.0004116,4.68333575E-05,0.0812747771,,,,,,,,,,,,,,,,
2026-06-18 19:27:04.389,266,-40.0002499,0.000120139741,52.1396404,58.5858158,21.8243637,33.3698397,25.0008384,21.9476897,0.005610592,-40.0004568,-2.70015678E-05,0.0883854457,,,,,,,,,,,,,,,,
2026-06-18 19:27:24.388,267,-40.000251,0.000108236072,52.1329838,58.586025,21.8370887,33.3946092,24.9546263,22.100216,-0.0018943375,-40.0002504,6.36777398E-05,0.0866921969,,,,,,,,,,,,,,,,
2026-06-18 19:27:44.388,268,-40.0002888,7.59720706E-05,52.1235835,58.586264,21.8586954,33.4047157,24.9090349,22.2568269,0.00398233751,-40.0003477,-7.4914988E-06,0.0960712973,,,,,,,,,,,,,,,,
2026-06-18 19:28:04.398,269,-40.0002475,0.000105984026,52.1130857,58.5860608,21.8790105,33.3814744,24.8614252,22.4277967,0.00541713869,-40.0004258,-2.42439608E-05,0.0884659276,,,,,,,,,,,,,,,,
2026-06-18 19:28:24.389,270,-40.0001897,9.57808803E-05,52.1056598,58.5875967,21.8602133,33.3856098,24.793889,22.6183538,0.00322868067,-40.000374,2.0705032E-05,0.0789020512,,,,,,,,,,,,,,,,
2026-06-18 19:28:44.393,271,-40.0002311,0.000150197657,52.0794692,58.5835807,21.8615144,33.3394524,24.7424854,22.7219673,-0.00108802807,-40.0002481,5.17740699E-05,0.0859529305,,,,,,,,,,,,,,,,
2026-06-18 19:29:04.435,272,-40.0003385,0.000127263559,52.0659953,58.5802639,21.8988613,33.3374841,24.7484524,22.8176311,0.00658424337,-40.000345,-9.85844474E-06,0.0901970026,,,,,,,,,,,,,,,,
2026-06-18 19:29:24.389,273,-40.0002879,8.6060316E-05,52.0540722,58.584525,21.868024,33.3720739,24.6948817,22.8666386,0.00205484647,-40.000336,1.10763878E-05,0.0949025443,,,,,,,,,,,,,,,,
2026-06-18 19:29:44.389,274,-40.0003671,0.000148152432,52.0515194,58.578973,21.871343,33.3777561,24.6832916,22.9291263,0.00478902619,-40.0004392,-2.16931744E-05,0.101602805,,,,,,,,,,,,,,,,
2026-06-18 19:30:04.389,275,-40.0002735,0.000116600813,52.057979,58.581734,21.8499673,33.3957919,24.6518123,23.0933491,0.00514669798,-40.000456,-1.89355675E-05,0.0873120161,,,,,,,,,,,,,,,,
2026-06-18 19:30:24.409,276,-40.0002165,0.000120484442,52.0471056,58.5762718,21.8609729,33.4299046,24.6663946,23.0939867,-0.00141552269,-40.0002439,2.44048212E-05,0.0951078113,,,,,,,,,,,,,,,,
2026-06-18 19:30:44.399,277,-40.0003829,0.000109454015,52.0355822,58.578973,21.872528,33.4634665,24.6592486,23.0827342,0.00549197943,-40.0004297,2.89548727E-06,0.0944274681,,,,,,,,,,,,,,,,
2026-06-18 19:31:04.389,278,-40.000259,8.45666122E-05,52.0323196,58.5775029,21.8965597,33.4663142,24.6411,23.1424648,0.00161910708,-40.0002831,4.92462636E-05,0.0872741872,,,,,,,,,,,,,,,,
2026-06-18 19:31:24.389,279,-40.0002508,7.40187657E-05,52.0429305,58.5776104,21.8640177,33.4615709,24.6410731,23.2022872,0.00620386171,-40.0004351,-1.1558969E-05,0.0944846211,,,,,,,,,,,,,,,,
2026-06-18 19:31:44.437,280,-40.0002814,9.66081624E-05,52.067731,58.5785906,21.8945524,33.4588186,24.5902852,23.2626611,0.0030294953,-40.0003898,-4.37080697E-05,0.0979616207,,,,,,,,,,,,,,,,
2026-06-18 19:32:04.389,281,-40.0002147,0.00010745475,52.076988,58.5775208,21.8964814,33.4637267,24.5579741,23.3421942,0.00602229769,-40.0004862,-6.48037626E-06,0.0865395757,,,,,,,,,,,,,,,,
2026-06-18 19:32:24.409,282,-40.0002843,8.69335581E-05,52.0916251,58.5776403,21.8932683,33.4400867,24.5270005,23.4528965,0.00502745566,-40.0004893,-4.54775341E-05,0.0999170902,,,,,,,,,,,,,,,,
2026-06-18 19:32:44.426,283,-40.0002646,0.000104444362,52.094667,58.5748494,21.8804762,33.4860613,24.5023391,23.6118929,0.00383991187,-40.0004332,-2.01305305E-05,0.0872715238,,,,,,,,,,,,,,,,
2026-06-18 19:33:04.432,284,-40.0002224,0.000108741633,52.0911658,58.5736542,21.8381103,33.5414646,24.4906297,23.7047819,0.00441037748,-40.0004329,8.0889803E-06,0.0817260219,,,,,,,,,,,,,,,,
2026-06-18 19:33:24.388,285,-40.0002726,0.00016325033,52.074292,58.5731283,21.8478652,33.558066,24.4352086,23.8100451,-0.00110171926,-40.0002575,3.95256992E-06,0.0853014588,,,,,,,,,,,,,,,,
2026-06-18 19:33:44.388,286,-40.0003737,9.63783618E-05,52.0631085,58.5732239,21.8482428,33.5764176,24.394392,23.9565567,0.000454615629,-40.0002637,2.01764906E-05,0.0913935044,,,,,,,,,,,,,,,,
2026-06-18 19:34:04.388,287,-40.0003071,0.000153966386,52.0506307,58.5678214,21.8501886,33.5736522,24.4048766,24.0640976,0.00313631051,-40.0003127,1.58102797E-05,0.0862952806,,,,,,,,,,,,,,,,
2026-06-18 19:34:24.430,288,-40.0003461,6.08052326E-05,52.0319856,58.5685087,21.8966211,33.558342,24.3776079,24.1215117,0.00179122953,-40.0003194,4.36621096E-05,0.0858703943,,,,,,,,,,,,,,,,
2026-06-18 19:34:44.388,289,-40.0003148,0.000102376157,52.0089628,58.5691302,21.9020512,33.5942499,24.3581812,24.1587832,0.00534666248,-40.0004318,-2.77828897E-05,0.0906279697,,,,,,,,,,,,,,,,
2026-06-18 19:35:04.389,290,-40.0002919,8.78068003E-05,52.0088375,58.567917,21.8799921,33.592708,24.347572,24.2000931,0.00360462883,-40.000396,2.74152088E-05,0.0973160632,,,,,,,,,,,,,,,,
2026-06-18 19:35:24.434,291,-40.0002303,0.000126390317,52.0136747,58.5708513,21.8961072,33.5596705,24.3187089,24.2894567,0.00586067634,-40.0004434,-1.17887696E-05,0.0898495468,,,,,,,,,,,,,,,,
2026-06-18 19:35:44.389,292,-40.0002423,0.000108350972,52.0100602,58.5683473,21.903122,33.5647797,24.3482305,24.3324354,0.00354540068,-40.000402,6.59987256E-05,0.0876331927,,,,,,,,,,,,,,,,
2026-06-18 19:36:04.420,293,-40.0002331,0.000158999019,52.0017816,58.5679469,21.8838563,33.5830202,24.3488722,24.2471838,-0.000355748071,-40.0002678,4.43974714E-05,0.0850681836,,,,,,,,,,,,,,,,
2026-06-18 19:36:24.388,294,-40.0003587,0.000140614973,51.9839361,58.56919,21.8980468,33.5928907,24.3293917,24.240958,-0.000277344906,-40.0002225,4.36391295E-05,0.0921734571,,,,,,,,,,,,,,,,
2026-06-18 19:36:44.389,295,-40.0003615,8.62671365E-05,51.9832502,58.5693274,21.9260859,33.6330907,24.3381456,24.1906945,0.000748986615,-40.0002116,4.382297E-05,0.0944113509,,,,,,,,,,,,,,,,
2026-06-18 19:37:04.389,296,-40.0003418,0.000169730706,52.0000221,58.568927,21.9017676,33.6106978,24.3234447,24.24146,0.00118885382,-40.0002582,-3.13907588E-05,0.0998371792,,,,,,,,,,,,,,,,
2026-06-18 19:37:24.389,297,-40.0003717,0.000133031554,52.0245956,58.5667158,21.8868897,33.6167484,24.3067755,24.1851518,0.00423930997,-40.0003382,5.61402809E-05,0.0871829368,,,,,,,,,,,,,,,,
2026-06-18 19:37:44.393,298,-40.0003219,0.00012363271,52.0347114,58.56316,21.8933627,33.6197096,24.2587254,24.3019484,0.000354978129,-40.0002568,1.92802684E-05,0.0889253812,,,,,,,,,,,,,,,,
2026-06-18 19:38:04.388,299,-40.0002941,0.000136064921,52.0411411,58.5643134,21.9012654,33.6220642,24.2358916,24.3821354,0.00480708192,-40.0003686,1.05018864E-05,0.0112405598,,,,,,,,,,,,,,,,
2026-06-18 19:38:24.388,300,-40.0003154,9.57579003E-05,51.8475986,58.5043427,21.9201515,33.621095,24.2320506,24.4552545,0.00342498392,-40.0003954,2.17621146E-05,-0.000107000942,,,,,,,,,,,,,,,,
2026-06-18 19:38:44.388,301,-40.0002319,0.00017552168,51.6320848,58.3737198,21.9078336,33.6461485,24.1954915,24.5506421,0.000934683041,-40.0002928,2.18080747E-05,-0.000110210713,,,,,,,,,,,,,,,,
2026-06-18 19:39:04.389,302,-40.0003698,0.000157344455,51.4390133,58.2087363,21.9219953,33.6394466,24.1636077,24.6651435,0.00658642909,-40.0004522,-1.47072369E-06,-0.000109180854,,,,,,,,,,,,,,,,
2026-06-18 19:39:24.433,303,-40.0002434,0.00011965716,51.2364061,58.0277414,21.8966128,33.6889218,24.1530829,24.7475585,-0.0012528487,-40.0002283,2.85412316E-05,-0.000114991222,,,,,,,,,,,,,,,,
2026-06-18 19:39:44.453,304,-40.0003481,8.6060316E-05,51.0012193,57.8168998,21.915983,33.6757153,24.1574879,24.8150219,0.00445085809,-40.0003878,7.26169822E-06,-0.00011160389,,,,,,,,,,,,,,,,
2026-06-18 19:40:04.389,305,-40.000254,0.000113889166,50.7503208,57.5837987,21.9045876,33.6646129,24.122876,24.820281,0.00202065871,-40.0003008,2.40601204E-05,-0.000110467494,,,,,,,,,,,,,,,,
2026-06-18 19:40:24.389,306,-40.0003787,9.69988234E-05,50.491667,57.3260414,21.922144,33.655714,24.1111988,24.7466539,0.00352089122,-40.0003431,1.29837326E-05,-0.000109508661,,,,,,,,,,,,,,,,
2026-06-18 19:40:44.389,307,-40.0002973,0.000120967024,50.2417189,57.0551504,21.9195115,33.6710729,24.1002707,24.780527,0.00269966327,-40.0003257,4.96139445E-05,-0.000112644675,,,,,,,,,,,,,,,,
2026-06-18 19:41:04.418,308,-40.0002961,0.000125907736,50.0090879,56.7770302,21.9071009,33.6452765,24.121927,24.8195719,0.00100587862,-40.000264,1.69822626E-05,-0.00010756914,,,,,,,,,,,,,,,,
2026-06-18 19:41:24.405,309,-40.0003594,0.00012367867,49.7926141,56.5034604,21.8954416,33.6665077,24.1322707,24.7461324,0.00628632834,-40.0003964,-1.12602283E-05,-0.000111464572,,,,,,,,,,,,,,,,
2026-06-18 19:41:44.416,310,-40.0002915,9.32300939E-05,49.5865547,56.2292443,21.881831,33.6709173,24.1067049,24.7195089,-9.23448768E-05,-40.0002974,5.68526627E-05,-0.000107730311,,,,,,,,,,,,,,,,
2026-06-18 19:42:04.397,311,-40.0003545,0.000137236904,49.4052173,55.9662832,21.9093601,33.6883598,24.1018917,24.6875344,0.00244809191,-40.0002541,8.47964128E-06,-0.000109992175,,,,,,,,,,,,,,,,
2026-06-18 19:42:24.427,312,-40.0003515,0.000108764613,49.2348969,55.7071822,21.8698082,33.6888494,24.1045058,24.7065564,0.0027605715,-40.0003466,6.60446857E-05,-0.000106339866,,,,,,,,,,,,,,,,
2026-06-18 19:42:44.393,313,-40.0002861,7.82700764E-05,49.0764022,55.4478567,21.8801873,33.6589298,24.0518664,24.7735125,0.0043208021,-40.0003863,-3.61016706E-05,-0.000108170118,,,,,,,,,,,,,,,,
2026-06-18 19:43:04.388,314,-40.0002811,0.000120415502,48.935917,55.1881274,21.9033656,33.6696787,24.0365249,24.8861272,0.00591173849,-40.0004596,-2.81275906E-05,-0.000111767793,,,,,,,,,,,,,,,,
2026-06-18 19:43:24.389,315,-40.0002746,0.000108741633,48.799877,54.9193028,21.9186507,33.6884088,23.9913282,25.0173335,-0.00126494715,-40.0002689,4.18696651E-05,-0.000115551224,,,,,,,,,,,,,,,,
2026-06-18 19:43:44.388,316,-40.0003734,9.70907436E-05,48.6724286,54.6414148,21.9140242,33.6505138,23.9353831,25.2061841,0.00527169533,-40.0003854,-2.30030377E-05,-0.000111726817,,,,,,,,,,,,,,,,
2026-06-18 19:44:04.430,317,-40.0002326,0.000135950021,48.5567646,54.3576768,21.9237878,33.6997323,23.9276963,25.3888472,0.00246689231,-40.0003769,2.59444851E-05,-0.000115209759,,,,,,,,,,,,,,,,
2026-06-18 19:44:24.412,318,-40.0003097,0.000121909206,48.4389717,54.0599975,21.9212196,33.6706537,23.8604417,25.5753646,-0.000279974203,-40.0002149,1.20415502E-05,-0.000118496018,,,,,,,,,,,,,,,,
2026-06-18 19:44:44.388,319,-40.0004041,9.92738491E-05,48.3335752,53.7471097,21.958402,33.6827627,23.8238755,25.7829221,0.00301114308,-40.0003021,3.1092018E-05,-0.000116919816,,,,,,,,,,,,,,,,
2026-06-18 19:45:04.413,320,-40.0003871,9.08401679E-05,48.2281643,53.4208673,21.9698381,33.746746,23.704124,26.0146745,0.00652479919,-40.0004619,-1.30296927E-05,-0.000114103413,,,,,,,,,,,,,,,,
2026-06-18 19:45:24.399,321,-40.0002488,0.000120829143,48.1263192,53.0751886,21.9826743,33.7520305,23.7013241,26.234232,0.00564380527,-40.0004724,-5.37273748E-05,-0.000109893833,,,,,,,,,,,,,,,,
2026-06-18 19:45:44.412,322,-40.0002307,0.000112050761,48.0269912,52.7181154,21.9368837,33.7593151,23.6118337,26.3738924,0.0049042694,-40.0004066,5.80706057E-05,-0.000111775988,,,,,,,,,,,,,,,,
2026-06-18 19:46:04.388,323,-40.000304,0.000118783918,47.9251702,52.3466868,21.9744152,33.7454465,23.5434605,26.531131,-0.000472101374,-40.00025,9.08861281E-05,-0.000115930933,,,,,,,,,,,,,,,,
2026-06-18 19:46:24.389,324,-40.0003552,0.000165961976,47.8269979,51.9676294,21.9596778,33.7693649,23.49884,26.7139362,0.0015911547,-40.0002343,7.92122588E-05,-0.000108071776,,,,,,,,,,,,,,,,
2026-06-18 19:46:44.389,325,-40.0003542,0.000113521485,47.7312827,51.5758589,21.9653694,33.8014865,23.4623154,26.9361902,0.00749228642,-40.0004726,-2.29800577E-07,-0.00011214477,,,,,,,,,,,,,,,,
2026-06-18 19:47:04.401,326,-40.0002574,0.000107983291,47.6305369,51.1835619,21.9644652,33.7897054,23.4270411,26.9972196,-0.000147325691,-40.0002161,7.88445778E-05,-0.000116906157,,,,,,,,,,,,,,,,
2026-06-18 19:47:24.392,327,-40.0003426,9.40114159E-05,47.5298835,50.7918775,21.9764113,33.7909865,23.3987189,27.1194504,0.00316491791,-40.0003119,2.38762799E-05,-0.000114712586,,,,,,,,,,,,,,,,
2026-06-18 19:47:44.420,328,-40.0003064,7.83849767E-05,47.4281431,50.4038638,21.9657038,33.769936,23.3272703,27.2326641,0.0040855949,-40.000351,8.47964128E-06,-0.000109391197,,,,,,,,,,,,,,,,
2026-06-18 19:48:04.441,329,-40.0003935,7.0525797E-05,47.3244582,50.0243835,21.9886089,33.7440918,23.2798593,27.3571116,0.00123643629,-40.000262,7.26399623E-05,-0.000110259883,,,,,,,,,,,,,,,,
2026-06-18 19:48:24.388,330,-40.0003612,0.000123908471,47.2214019,49.6548226,21.9639961,33.7864696,23.2317033,27.5165755,0.00130635169,-40.0002225,4.16858246E-05,-0.000109503197,,,,,,,,,,,,,,,,
2026-06-18 19:48:44.388,331,-40.0004111,0.000175085059,47.1149302,49.2966854,21.9520406,33.7899961,23.1534996,27.6620036,0.0027309965,-40.0002824,-5.83693465E-06,-0.000113324873,,,,,,,,,,,,,,,,
2026-06-18 19:49:04.388,332,-40.000347,0.000124804693,47.0013451,48.9518036,21.9571114,33.8590328,23.1047097,27.8951953,0.00692792978,-40.0004802,-3.64463715E-05,-0.000111863403,,,,,,,,,,,,,,,,
2026-06-18 19:49:24.403,333,-40.0002821,0.000120898083,46.8905687,48.625071,22.00111,33.8380866,23.0676031,28.07829,0.00112009447,-40.0002995,1.30526728E-05,-0.000112376966,,,,,,,,,,,,,,,,
2026-06-18 19:49:44.435,334,-40.0003604,9.20121509E-05,46.7723046,48.318764,21.9642627,33.8180175,22.9876573,28.3318387,0.00299877573,-40.0003362,1.78095447E-05,-0.000108044459,,,,,,,,,,,,,,,,
2026-06-18 19:50:04.389,335,-40.0003359,0.000170626928,46.6525738,48.0292848,21.9770144,33.864367,22.9196279,28.5656964,0.00188148292,-40.0002736,2.04522513E-05,-0.000109087976,,,,,,,,,,,,,,,,
2026-06-18 19:50:24.388,336,-40.0004133,0.00010763859,46.5338774,47.7563371,21.9809917,33.8618299,22.8616989,28.8241209,0.00659728414,-40.0004092,1.05018864E-05,-0.000113294824,,,,,,,,,,,,,,,,
2026-06-18 19:50:44.413,337,-40.0002519,0.000148497133,46.4030382,47.5069751,21.9854721,33.8508245,22.8301578,29.0754936,-0.000157700384,-40.0002755,5.60253806E-05,-0.000107495383,,,,,,,,,,,,,,,,
2026-06-18 19:51:04.389,338,-40.000341,0.000150978979,46.2679053,47.2774889,21.9869704,33.871314,22.7595874,29.250132,0.00673986836,-40.0004243,-1.01342054E-05,0.0457229044,,,,,,,,,,,,,,,,
2026-06-18 19:51:24.428,339,-40.0003402,5.57266398E-05,36.3233209,48.2103389,21.9633705,33.8901551,22.7009385,29.46172,0.00115548656,-40.0002849,5.2601352E-05,0.126297198,,,,,,,,,,,,,,,,
2026-06-18 19:51:44.389,340,-40.0003582,0.00011547479,31.294741,50.591128,21.9800165,33.8562109,22.6312134,29.5726082,0.000856220118,-40.0001948,1.16738693E-05,0.102633762,,,,,,,,,,,,,,,,
2026-06-18 19:52:04.415,341,-40.0004109,0.000150335537,31.4986326,52.5777391,21.9798202,33.8529249,22.6176628,29.8052271,0.00848024035,-40.0004491,1.72120632E-05,0.0978389801,,,,,,,,,,,,,,,,
2026-06-18 19:52:24.418,342,-40.0001895,0.000124437012,36.6176238,54.0025012,21.9800944,33.8688274,22.585816,30.0569013,0.00525152512,-40.0003855,7.30765834E-06,0.0940981946,,,,,,,,,,,,,,,,
2026-06-18 19:52:44.388,343,-40.0002022,0.000196157772,42.1540083,55.0096966,21.9539636,33.9054397,22.5188161,30.2009349,0.00142481717,-40.0002645,-1.09155274E-05,0.089510849,,,,,,,,,,,,,,,,
2026-06-18 19:53:04.391,344,-40.000384,0.000115773531,43.9801861,55.6150558,21.9781296,33.9039782,22.4843678,30.2918067,0.000765153116,-40.0001914,2.97361946E-05,-0.000107973434,,,,,,,,,,,,,,,,
2026-06-18 19:53:24.388,345,-40.0003448,0.000116302072,44.1286207,55.8491177,21.9657344,33.9353483,22.4810173,30.4273081,0.00251150762,-40.0002634,-7.85917972E-06,-0.000110877252,,,,,,,,,,,,,,,,
2026-06-18 19:53:44.437,346,-40.0003853,0.000210060707,44.1372488,55.9140028,21.9678066,33.9423899,22.4823977,30.4851504,0.00228740139,-40.0003325,1.72120632E-05,-0.0001030099,,,,,,,,,,,,,,,,
2026-06-18 19:54:04.388,347,-40.0003547,0.000132227252,44.0106984,55.8785087,21.9518227,34.0303601,22.440859,30.5649665,0.00729940998,-40.000497,7.4914988E-06,-0.000106033913,,,,,,,,,,,,,,,,
2026-06-18 19:54:24.388,348,-40.0002021,0.00013169871,43.9391722,55.7757607,21.9276147,34.0342783,22.44158,30.5721157,0.00198983801,-40.0003443,-1.83840461E-06,-0.000115376394,,,,,,,,,,,,,,,,
2026-06-18 19:54:44.388,349,-40.0003576,0.000106673428,44.0004641,55.6246272,21.9335647,34.0974838,22.473547,30.552532,0.00201586897,-40.0002991,5.83923265E-05,-0.000113196482,,,,,,,,,,,,,,,,
2026-06-18 19:55:04.389,350,-40.0002953,5.65309419E-06,44.1317685,55.4399516,21.9114647,34.1777841,22.5162562,30.4806889,0.00724346846,-40.0004199,1.08006271E-06,-0.000107847775,,,,,,,,,,,,,,,,
2026-06-18 19:55:24.389,351,-40.0002753,7.62018712E-05,44.290326,55.2337814,21.9429084,34.2097924,22.4942815,30.4080696,0.00047092003,-40.0002229,5.45546569E-05,-0.000111724085,,,,,,,,,,,,,,,,
2026-06-18 19:55:44.392,352,-40.0003759,0.000110419177,44.4576985,55.0191648,21.9557938,34.2104256,22.5104258,30.2895658,0.00789422188,-40.0004276,1.30296927E-05,-0.000107883287,,,,,,,,,,,,,,,,
2026-06-18 19:56:04.388,353,-40.0002372,0.000152633543,44.6143076,54.7987716,21.9993329,34.2214832,22.5680976,30.2386527,0.00557633759,-40.0003786,-4.20535055E-06,-0.000104321125,,,,,,,,,,,,,,,,
2026-06-18 19:56:24.397,354,-40.0002882,0.000108649713,44.7509151,54.5765784,21.9863815,34.2183639,22.611933,30.118222,0.00465614554,-40.0003648,-4.17547648E-05,-0.00011263648,,,,,,,,,,,,,,,,
2026-06-18 19:56:44.388,355,-40.0002852,4.53626338E-05,44.8604181,54.3483597,21.9948188,34.2271575,22.6220623,30.0039205,0.0029525194,-40.000358,-7.62937914E-06,-0.000112622821,,,,,,,,,,,,,,,,
2026-06-18 19:57:04.409,356,-40.0002553,4.75916994E-05,44.9494207,54.1195718,21.9786552,34.269573,22.6831399,29.8641412,0.00477428695,-40.0004214,-3.09771177E-05,-0.000120118659,,,,,,,,,,,,,,,,
2026-06-18 19:57:24.417,357,-40.0002602,1.82921259E-05,45.0287298,53.8865924,22.0101963,34.2751625,22.718063,29.8118128,0.00491881098,-40.000409,1.76946444E-05,-0.000109915687,,,,,,,,,,,,,,,,
2026-06-18 19:57:44.389,358,-40.0002719,0.000134479297,45.0964938,53.6501025,21.9914059,34.2767355,22.7570596,29.7875464,0.00318788748,-40.0003472,1.42706158E-05,-0.000113983217,,,,,,,,,,,,,,,,
2026-06-18 19:58:04.408,359,-40.0003625,7.66614724E-05,45.1449918,53.4105265,22.0037628,34.343169,22.760845,29.6823091,0.00625490088,-40.0004854,-8.89328232E-06,-0.000114991222,,,,,,,,,,,,,,,,
2026-06-18 19:58:24.389,360,-40.0002366,0.000113659365,45.1775444,53.16524,22.0093753,34.3363947,22.777665,29.611438,0.0020324147,-40.0003063,3.12528784E-06,-0.000109243684,,,,,,,,,,,,,,,,
2026-06-18 19:58:44.389,361,-40.0003883,0.000157482335,45.202294,52.9090715,22.0043976,34.3307146,22.7881997,29.6257281,0.00452290865,-40.000332,1.39718751E-05,-0.000111415401,,,,,,,,,,,,,,,,
2026-06-18 19:59:04.392,362,-40.0003152,0.000150634278,45.206657,52.6509183,21.9906921,34.3387493,22.7482333,29.6136487,0.00352005922,-40.0003455,-2.389926E-05,-0.000109817345,,,,,,,,,,,,,,,,
2026-06-18 19:59:24.435,363,-40.0003639,8.41070111E-05,45.1922822,52.3835391,21.9998379,34.3164915,22.7458761,29.6899877,0.00484482062,-40.0003934,1.2753932E-05,-0.000110612275,,,,,,,,,,,,,,,,
2026-06-18 19:59:44.389,364,-40.0002582,0.00012367867,45.1716636,52.1124117,21.9928298,34.3909451,22.7015448,29.7385741,0.00184090348,-40.0002809,-7.83619966E-06,-0.000109328367,,,,,,,,,,,,,,,,
2026-06-18 20:00:04.424,365,-40.0003424,6.46888623E-05,45.1364207,51.8373522,21.9877789,34.3980364,22.6908915,29.8623682,0.00110662392,-40.0002876,3.16205593E-05,-0.000112447991,,,,,,,,,,,,,,,,
2026-06-18 20:00:24.415,366,-40.0003267,5.11306283E-05,45.0932677,51.5552246,22.0005876,34.433808,22.6878556,29.9962105,0.00497510644,-40.0003757,9.39884358E-06,-0.000113871217,,,,,,,,,,,,,,,,
2026-06-18 20:00:44.389,367,-40.0003051,0.00016747866,45.0435265,51.2730255,21.9793695,34.4705955,22.6421804,30.124741,0.00220373503,-40.0002144,2.97361946E-05,-0.000117026353,,,,,,,,,,,,,,,,
2026-06-18 20:01:04.408,368,-40.0003584,9.76652451E-05,44.9859116,50.9925794,22.005655,34.4717168,22.5915803,30.1993288,0.00630807521,-40.000375,6.59297854E-05,-0.000115220686,,,,,,,,,,,,,,,,
2026-06-18 20:01:24.407,369,-40.0002236,0.000104444362,44.9171143,50.7121391,21.9949406,34.4529235,22.5993229,30.3708422,0.00401926719,-40.0004232,-6.1356754E-06,-0.000108940463,,,,,,,,,,,,,,,,
2026-06-18 20:01:44.389,370,-40.0002093,0.000104559262,44.8438606,50.4345243,22.0197519,34.4356152,22.5441043,30.4942741,0.00116366634,-40.0002941,1.66145817E-05,-0.000111827891,,,,,,,,,,,,,,,,
2026-06-18 20:02:04.389,371,-40.0003547,0.000120783183,44.7646154,50.1573618,22.0356364,34.4597269,22.5276516,30.6191471,0.00732029267,-40.0004405,7.76725949E-06,-0.000110623202,,,,,,,,,,,,,,,,
2026-06-18 20:02:24.388,372,-40.0002492,0.000136478562,44.6815572,49.8878222,22.012203,34.4619006,22.4688464,30.6666021,0.00163243283,-40.0003376,-3.01038755E-06,-0.000111221449,,,,,,,,,,,,,,,,
2026-06-18 20:02:44.400,373,-40.000355,7.14220192E-05,44.5849026,49.6287824,22.0224504,34.4536523,22.4568348,30.8103989,0.00153950648,-40.0002834,1.71661031E-05,-0.000112278624,,,,,,,,,,,,,,,,
2026-06-18 20:03:04.388,374,-40.0003314,0.000149485275,44.4812762,49.3801207,22.041246,34.4640967,22.4399537,30.9248787,0.00743633341,-40.0004551,-5.34286341E-05,-0.000110707885,,,,,,,,,,,,,,,,
2026-06-18 20:03:24.431,375,-40.000169,0.000188666273,44.3766653,49.139904,22.029541,34.4863322,22.4509858,31.0195915,0.00432954038,-40.000351,4.89015627E-05,-0.000111183205,,,,,,,,,,,,,,,,
2026-06-18 20:03:44.394,376,-40.0003431,8.90477234E-05,44.2629769,48.9130705,22.0689394,34.5014813,22.3842947,31.0970961,0.00630542752,-40.0004577,-1.992371E-05,-0.00011428917,,,,,,,,,,,,,,,,
2026-06-18 20:04:04.389,377,-40.0002708,0.00011970312,44.1412177,48.6998318,22.0238613,34.5076535,22.3630047,31.1987814,0.00615078162,-40.0004932,-6.08741728E-05,-0.000109467685,,,,,,,,,,,,,,,,
2026-06-18 20:04:24.389,378,-40.0002437,8.63360766E-05,44.0173685,48.4981358,22.0621543,34.5211057,22.3231811,31.3229743,0.00653519456,-40.0004812,-6.08741728E-05,-0.000113720972,,,,,,,,,,,,,,,,
2026-06-18 20:04:44.388,379,-40.0002619,7.24101617E-05,43.8868064,48.3055495,22.0076116,34.5341671,22.2928055,31.4404291,0.00461839996,-40.0004229,1.65456415E-06,-0.000114024193,,,,,,,,,,,,,,,,
2026-06-18 20:05:04.388,380,-40.0002169,3.61016706E-05,43.7587304,48.1284162,22.0489707,34.5056909,22.2446844,31.5984223,0.00315644164,-40.0002965,2.80816305E-05,-0.000112027306,,,,,,,,,,,,,,,,
